Wall time,Step,Value
1731667038.874706,102144,-0.016984818503260612
1731667039.038802,102720,-0.028050413355231285
1731667039.100672,102936,-0.04780834540724754
1731667039.268547,103512,-0.0840337872505188
1731667039.391231,103944,-0.04082740098237991
1731667039.5750349,104592,0.005403432529419661
1731667039.662508,104880,-0.027638688683509827
1731667039.685767,104952,-0.08366578072309494
1731667040.0613499,106200,-0.016463983803987503
1731667040.083412,106272,-0.06795983761548996
1731667040.1907048,106632,-0.03183818235993385
1731667040.33462,107136,-0.06737306714057922
1731667040.5086899,107736,-0.055359289050102234
1731667040.757389,108624,-0.0640091821551323
1731667040.88689,109080,-0.022862441837787628
1731667040.9312289,109224,-0.0460747629404068
1731667041.104794,109848,-0.05589509382843971
1731667041.252956,110352,-0.0633058100938797
1731667041.443409,111000,-0.08114971965551376
1731667041.52863,111312,-0.04751087352633476
1731667041.709255,111936,-0.07672955095767975
1731667041.7929358,112224,-0.06437604129314423
1731667041.822121,112320,-0.0585172176361084
1731667042.129129,113424,-0.044351059943437576
1731667042.2210848,113736,-0.07038268446922302
1731667042.3155782,114072,-0.06614945083856583
1731667042.4064488,114384,-0.038197096437215805
1731667042.501476,114720,-0.05422138050198555
1731667043.5753,118584,-0.10789807140827179
1731667048.169596,135360,-0.11547298729419708
1731667048.777822,137568,-0.11330665647983551
1731667049.4302862,139848,-0.15182335674762726
1731667049.611125,140496,-0.12428238242864609
1731667049.694985,140784,-0.10697167366743088
1731667049.705936,140808,-0.13730698823928833
1731667049.803217,141144,-0.15497411787509918
1731667050.625982,144096,-0.11314298212528229
1731667050.878819,144984,-0.1854596883058548
1731667051.6885262,147864,-0.16749772429466248
1731667052.103643,149352,-0.17129401862621307
1731667052.1920671,149664,-0.1576668918132782
1731667052.431753,150504,-0.18895263969898224
1731667052.715894,151512,-0.2189185619354248
1731667052.784239,151752,-0.19946637749671936
1731667052.873922,152064,-0.23216794431209564
1731667053.142443,153024,-0.1126934364438057
1731667053.230894,153336,-0.16512572765350342
1731667053.559773,154512,-0.15497317910194397
1731667053.590134,154608,-0.1465374380350113
1731667053.686599,154944,-0.18556877970695496
1731667053.9959779,156048,-0.21926681697368622
1731667054.025225,156144,-0.14626669883728027
1731667054.2176158,156816,-0.17780670523643494
1731667054.428392,157560,-0.11543641984462738
1731667054.549768,157992,-0.15263593196868896
1731667054.565401,158040,-0.15178409218788147
1731667054.7415738,158592,-0.12505881488323212
1731667055.2825,160536,-0.2404937595129013
1731667055.4082692,160992,-0.16818071901798248
1731667055.602131,161664,-0.18357311189174652
1731667055.6174898,161712,-0.18548503518104553
1731667055.703211,162000,-0.1669415980577469
1731667055.7146082,162024,-0.17417946457862854
1731667055.849897,162504,-0.1415100395679474
1731667056.040459,163176,-0.1890336573123932
1731667056.389468,164400,-0.09894293546676636
1731667056.459125,164640,-0.11412130296230316
1731667056.6017249,165144,-0.16606062650680542
1731667057.075849,166848,-0.1566208451986313
1731667057.086165,166872,-0.11935695260763168
1731667057.1823082,167208,-0.14909619092941284
1731667057.5994759,168720,-0.06296207010746002
1731667057.609942,168744,-0.1579887419939041
1731667058.5388238,172008,-0.10944481939077377
1731667059.6654878,176040,-0.10010838508605957
