Wall time,Step,Value
1731667049.6111,140496,8605.0
1731667049.69496,140784,8578.0
1731667049.705916,140808,8574.0
1731667049.803189,141144,8544.0
1731667050.625957,144096,8309.0
1731667050.878794,144984,8240.0
1731667051.6885,147864,8034.0
1731667052.1036181,149352,7936.0
1731667052.192044,149664,7915.0
1731667052.431723,150504,7860.0
1731667052.71587,151512,7797.0
1731667052.7842162,151752,7782.0
1731667052.873893,152064,7762.0
1731667053.142418,153024,7705.0
1731667053.23087,153336,7687.0
1731667053.559747,154512,7620.0
1731667053.590108,154608,7613.0
1731667053.6865711,154944,7594.0
1731667053.9959528,156048,7534.0
1731667054.025203,156144,7528.0
1731667054.21759,156816,7491.0
1731667054.4283671,157560,7451.0
1731667054.5497441,157992,7429.0
1731667054.56538,158040,7426.0
1731667054.741545,158592,7391.0
1731667055.282475,160536,7297.0
1731667055.408242,160992,7276.0
1731667055.602106,161664,7243.0
1731667055.61747,161712,7240.0
1731667055.703186,162000,7226.0
1731667055.7145889,162024,7223.0
1731667055.849869,162504,7201.0
1731667056.0404348,163176,7170.0
1731667056.3894458,164400,7115.0
1731667056.459101,164640,7104.0
1731667056.601702,165144,7082.0
1731667057.075824,166848,7012.0
1731667057.086146,166872,7010.0
1731667057.1822789,167208,6996.0
1731667057.599446,168720,6938.0
1731667057.609919,168744,6936.0
1731667058.538799,172008,6810.0
1731667059.665463,176040,6672.0
1731667060.7197912,179808,6553.0
1731667061.146987,181320,6507.0
1731667061.94594,184152,6425.0
1731667062.2735202,185328,6392.0
1731667062.8831968,187488,6334.0
1731667063.393007,189312,6287.0
1731667063.4766028,189600,6279.0
1731667063.690181,190344,6260.0
1731667064.093347,191784,6224.0
1731667064.16674,192048,6218.0
1731667064.224611,192240,6213.0
1731667064.517032,193272,6188.0
1731667064.5251179,193296,6187.0
1731667064.762845,194136,6167.0
1731667064.9675589,194856,6150.0
1731667065.082121,195264,6140.0
1731667065.097901,195312,6139.0
1731667065.2585778,195864,6125.0
1731667065.265965,195888,6125.0
1731667065.9732711,198432,6070.0
1731667066.2956202,199560,6045.0
1731667066.4404638,200064,6033.0
1731667066.9393642,201840,5997.0
1731667067.3602052,203328,5966.0
1731667067.716445,204600,5942.0
1731667067.7776508,204816,5937.0
1731667068.411648,207072,5894.0
1731667068.624106,207744,5878.0
1731667068.7602198,208224,5869.0
1731667069.165146,209664,5843.0
1731667069.421694,210576,5827.0
1731667069.74597,211704,5806.0
1731667070.318851,213744,5771.0
1731667070.825511,215544,5741.0
1731667070.925642,215904,5735.0
1731667071.4866078,217896,5703.0
1731667072.443701,221256,5650.0
1731667072.541676,221544,5643.0
1731667073.016824,222936,5610.0
1731667073.434266,224184,5583.0
1731667073.654419,224832,5569.0
1731667073.995906,225984,5550.0
1731667074.17473,226608,5541.0
1731667074.205468,226704,5540.0
1731667074.690984,228264,5512.0
1731667074.8442152,228792,5505.0
1731667074.96787,229176,5497.0
1731667075.572481,231168,5466.0
1731667075.6123588,231288,5464.0
1731667075.641563,231384,5462.0
1731667075.706048,231600,5459.0
1731667075.782927,231864,5455.0
1731667075.799861,231912,5454.0
1731667076.4197388,233808,5420.0
1731667076.469606,233976,5417.0
1731667076.558096,234288,5414.0
1731667077.647277,238104,5367.0
1731667077.757304,238488,5362.0
1731667078.0437891,239520,5351.0
1731667078.1217,239784,5347.0
1731667079.5269928,240768,5206.0
1731667079.537548,240792,5205.0
1731667079.9433842,242136,5189.0
1731667079.978344,242256,5188.0
1731667080.151194,242832,5181.0
1731667080.3790138,243576,5172.0
1731667081.183939,246432,5144.0
1731667081.500434,247536,5133.0
1731667082.6327791,251568,5097.0
1731667082.673783,251688,5095.0
1731667082.776729,252048,5092.0
1731667083.352329,254112,5075.0
1731667083.409018,254304,5073.0
1731667083.5049212,254640,5070.0
1731667083.992743,256368,5055.0
1731667084.4505432,257976,5041.0
1731667086.622135,265680,4981.0
1731667087.539628,268560,4949.0
1731667087.57668,268680,4948.0
1731667088.395112,271560,4927.0
1731667088.906334,273408,4915.0
1731667089.0803158,274032,4911.0
1731667089.0908842,274056,4910.0
1731667089.8041081,276528,4892.0
1731667089.994771,277200,4887.0
1731667090.220696,277992,4882.0
1731667090.490505,278952,4876.0
1731667090.578345,279264,4874.0
1731667090.602346,279336,4873.0
1731667091.02433,280848,4864.0
1731667091.106672,281136,4862.0
1731667091.244898,281616,4858.0
1731667092.022547,284400,4841.0
1731667092.033431,284424,4841.0
1731667092.241152,285168,4836.0
1731667092.5598001,286296,4829.0
1731667092.60527,286464,4829.0
1731667092.663255,286656,4827.0
1731667092.766808,287016,4825.0
1731667093.1109629,288240,4817.0
1731667093.134293,288312,4817.0
1731667093.3073752,288912,4813.0
1731667093.318232,288936,4812.0
1731667093.512842,289632,4808.0
1731667093.764151,290520,4803.0
1731667093.779968,290568,4803.0
1731667093.8497531,290808,4801.0
1731667093.9868338,291288,4798.0
1731667094.1316,291792,4795.0
1731667094.142594,291816,4795.0
1731667094.406983,292680,4788.0
1731667094.48261,292944,4786.0
1731667094.56674,293232,4784.0
1731667094.686881,293640,4782.0
1731667094.8641129,294264,4778.0
1731667095.026077,294840,4775.0
1731667095.098644,295080,4773.0
1731667095.139837,295224,4772.0
1731667095.241467,295584,4770.0
1731667095.459438,296328,4766.0
1731667095.60659,296856,4763.0
1731667095.729676,297288,4760.0
1731667095.751429,297360,4760.0
1731667095.751895,297360,4760.0
1731667095.848019,297696,4758.0
1731667095.915303,297912,4756.0
1731667095.9583669,298056,4755.0
1731667096.190857,298872,4751.0
1731667096.22161,298968,4750.0
1731667096.306402,299256,4748.0
1731667096.3701131,299472,4747.0
1731667096.528961,300000,4743.0
1731667096.64749,300408,4741.0
1731667096.654974,300432,4740.0
1731667096.8076391,300960,4737.0
1731667096.831455,301032,4737.0
1731667096.942177,301416,4734.0
1731667097.004318,301632,4733.0
1731667097.094555,301944,4731.0
1731667097.1368132,302088,4731.0
1731667097.289951,302616,4727.0
1731667097.363138,302880,4726.0
1731667097.442636,303144,4724.0
1731667097.532908,303456,4723.0
1731667097.6525471,303864,4720.0
1731667097.6728718,303936,4720.0
1731667097.833718,304488,4717.0
1731667097.931422,304824,4715.0
1731667098.004946,305088,4713.0
1731667098.117074,305472,4711.0
1731667098.249922,305928,4709.0
1731667098.2717912,306000,4708.0
1731667098.542274,306960,4703.0
1731667098.5430012,306960,4703.0
1731667098.707545,307536,4700.0
1731667098.807159,307872,4698.0
1731667098.818458,307896,4698.0
1731667099.0717819,308808,4694.0
1731667099.174158,309168,4692.0
1731667099.239358,309384,4690.0
1731667099.2469919,309408,4690.0
1731667099.491761,310272,4686.0
1731667099.5173671,310344,4685.0
1731667099.583607,310584,4684.0
1731667099.75555,311184,4681.0
1731667099.766407,311208,4681.0
1731667099.781624,311256,4680.0
1731667100.224122,312816,4673.0
1731667100.268565,312960,4672.0
1731667100.3297448,313176,4671.0
1731667100.4210749,313488,4669.0
1731667100.80823,314856,4662.0
1731667100.854362,315024,4662.0
1731667101.035795,315648,4658.0
1731667101.227641,316320,4655.0
1731667101.243716,316368,4655.0
1731667101.541923,317400,4650.0
1731667101.794336,318312,4646.0
1731667102.1790311,319680,4640.0
1731667102.5650392,320952,4632.0
1731667102.799989,321792,4629.0
1731667103.1067562,322872,4624.0
1731667103.35458,323760,4620.0
1731667103.720177,325080,4615.0
1731667103.9497101,325896,4611.0
1731667104.452988,327720,4604.0
1731667104.461257,327744,4604.0
1731667104.945847,329472,4597.0
1731667105.0706172,329904,4595.0
1731667105.2477171,330528,4593.0
1731667105.491216,331392,4589.0
1731667105.671936,332016,4586.0
1731667105.9942248,333168,4582.0
1731667106.0050519,333192,4581.0
1731667106.2150059,333936,4578.0
1731667106.2586749,334080,4578.0
1731667106.287532,334176,4577.0
1731667106.510518,334944,4574.0
1731667106.632319,335376,4572.0
1731667106.698478,335592,4571.0
1731667106.759747,335808,4570.0
1731667106.981432,336576,4567.0
1731667106.992723,336600,4566.0
1731667107.121086,337008,4564.0
1731667107.232754,337368,4562.0
1731667107.268914,337488,4561.0
1731667107.601414,338616,4556.0
1731667107.602186,338616,4556.0
1731667107.623401,338688,4555.0
1731667107.7767758,339192,4553.0
1731667107.797645,339264,4553.0
1731667107.8083022,339288,4552.0
1731667108.136757,340464,4548.0
1731667108.176203,340584,4547.0
1731667108.26239,340896,4546.0
1731667108.3358011,341136,4545.0
1731667108.3800771,341280,4544.0
1731667108.562939,341928,4542.0
1731667108.640373,342192,4541.0
1731667108.6558552,342240,4540.0
1731667108.868928,342984,4537.0
1731667108.935519,343200,4536.0
1731667109.0470679,343584,4534.0
1731667109.133638,343872,4533.0
1731667109.1770828,344016,4532.0
1731667109.221427,344160,4532.0
1731667109.391957,344760,4529.0
1731667109.482599,345072,4528.0
1731667109.562075,345336,4527.0
1731667109.6232278,345552,4526.0
1731667109.6681302,345696,4525.0
1731667109.741357,345936,4524.0
1731667109.909174,346512,4522.0
1731667110.003635,346824,4520.0
1731667110.131959,347280,4519.0
1731667110.238749,347640,4517.0
1731667110.392101,348072,4514.0
1731667110.3997939,348096,4513.0
1731667110.409929,348120,4513.0
1731667110.495563,348408,4512.0
1731667110.677527,349056,4510.0
1731667110.786428,349440,4508.0
1731667110.899468,349824,4507.0
1731667111.0094469,350208,4505.0
1731667111.140523,350616,4503.0
1731667111.235126,350904,4501.0
1731667111.2567732,350976,4501.0
1731667111.380353,351384,4499.0
1731667111.4394739,351552,4498.0
1731667111.494391,351744,4497.0
1731667111.568081,351984,4496.0
1731667111.826678,352776,4491.0
1731667111.900457,352992,4490.0
1731667111.9258208,353064,4489.0
1731667112.009037,353328,4488.0
1731667112.08019,353568,4487.0
1731667112.396459,354408,4479.0
1731667112.5405529,354816,4476.0
1731667112.590104,354936,4475.0
1731667112.599468,354960,4475.0
1731667113.122281,356544,4465.0
1731667113.158313,356664,4465.0
1731667113.178999,356736,4465.0
1731667113.2222662,356856,4464.0
1731667113.439135,357624,4461.0
1731667113.4805288,357768,4461.0
1731667113.684314,358488,4458.0
1731667113.717481,358608,4458.0
1731667113.717849,358608,4458.0
1731667114.1957629,360288,4452.0
1731667114.220416,360360,4452.0
1731667114.2703948,360528,4451.0
1731667114.627456,361560,4444.0
1731667115.024839,362592,4435.0
1731667115.198271,363120,4432.0
1731667115.790581,364992,4423.0
1731667116.144062,366240,4419.0
1731667116.478805,367392,4416.0
1731667117.0340989,369336,4409.0
1731667117.4742389,370920,4405.0
1731667117.667129,371568,4403.0
1731667118.097346,373056,4398.0
1731667118.146593,373224,4397.0
1731667118.431863,374232,4395.0
