Wall time,Step,Value
1731667038.8747141,102144,0.014184452593326569
1731667039.03881,102720,0.028217028826475143
1731667039.100679,102936,0.01050520408898592
1731667039.268555,103512,0.0876234620809555
1731667039.391238,103944,0.2421818971633911
1731667039.575042,104592,0.140645831823349
1731667039.662515,104880,0.1795571744441986
1731667039.685774,104952,0.08432599157094955
1731667039.693394,104976,0.021288443356752396
1731667040.061357,106200,0.32275402545928955
1731667040.0834188,106272,0.08794547617435455
1731667040.190712,106632,0.016582708805799484
1731667040.3346272,107136,0.026912257075309753
1731667040.508697,107736,0.11180786788463593
1731667040.757396,108624,0.12867441773414612
1731667040.8868978,109080,0.03516402468085289
1731667040.931236,109224,0.09868129342794418
1731667041.104801,109848,0.13730639219284058
1731667041.252964,110352,0.06561566889286041
1731667041.443417,111000,0.026525959372520447
1731667041.528638,111312,0.09722383320331573
1731667041.709263,111936,0.11630965769290924
1731667041.7929442,112224,0.03170771896839142
1731667041.822128,112320,0.07523362338542938
1731667042.129136,113424,0.02829819545149803
1731667042.221092,113736,0.018078545108437538
1731667042.3155851,114072,0.171290323138237
1731667042.4064572,114384,0.05657432973384857
1731667042.501484,114720,0.09248964488506317
1731667043.575308,118584,0.06012474000453949
1731667048.169604,135360,0.01872245967388153
1731667048.7778292,137568,0.03892352432012558
1731667049.430293,139848,0.019901663064956665
1731667049.611132,140496,0.035783711820840836
1731667049.6949928,140784,0.011282426305115223
1731667049.705944,140808,0.020363926887512207
1731667049.803225,141144,0.01404588483273983
1731667050.62599,144096,0.03037726879119873
1731667050.878827,144984,0.019489441066980362
1731667051.688533,147864,0.018834905698895454
1731667052.10365,149352,0.018965862691402435
1731667052.192074,149664,0.03287694603204727
1731667052.4317608,150504,0.018043773248791695
1731667052.7159019,151512,0.01342497393488884
1731667052.784246,151752,0.02149101346731186
1731667052.873929,152064,0.029599562287330627
1731667053.1424499,153024,0.02779926359653473
1731667053.230901,153336,0.021254781633615494
1731667053.5597801,154512,0.0456971675157547
1731667053.5901408,154608,0.024389274418354034
1731667053.6866071,154944,0.16767120361328125
1731667053.9959848,156048,0.020899850875139236
1731667054.0252318,156144,0.05129789561033249
1731667054.2176268,156816,0.01562439650297165
1731667054.428399,157560,0.06598234921693802
1731667054.5497751,157992,0.04355978965759277
1731667054.565408,158040,0.030962130054831505
1731667054.741581,158592,0.03294585645198822
1731667055.2825081,160536,0.01572345569729805
1731667055.408277,160992,0.024116164073348045
1731667055.602139,161664,0.037615567445755005
1731667055.6174982,161712,0.011963019147515297
1731667055.703218,162000,0.014823779463768005
1731667055.714616,162024,0.1369684785604477
1731667055.849904,162504,0.040093183517456055
1731667056.0404658,163176,0.015327924862504005
1731667056.389475,164400,0.017408303916454315
1731667056.459132,164640,0.13845835626125336
1731667056.601732,165144,0.034059636294841766
1731667057.075856,166848,0.029169615358114243
1731667057.0861728,166872,0.022356195375323296
1731667057.182316,167208,0.020097555592656136
1731667057.5994828,168720,0.03869271278381348
1731667057.6099489,168744,0.23896613717079163
1731667058.538831,172008,0.0378468818962574
1731667059.665496,176040,0.13047851622104645
1731667060.7198248,179808,0.028771817684173584
1731667061.147018,181320,0.08450379967689514
1731667061.945973,184152,0.04287257790565491
1731667062.273553,185328,0.11821211874485016
1731667062.883232,187488,0.014517419040203094
1731667063.393038,189312,0.034050263464450836
1731667063.476637,189600,0.09039637446403503
1731667063.6902132,190344,0.02375038154423237
1731667064.093377,191784,0.02400285378098488
1731667064.166772,192048,0.15264707803726196
1731667064.224643,192240,0.016351215541362762
1731667064.517063,193272,0.049889929592609406
1731667064.525138,193296,0.05661459267139435
1731667064.762879,194136,0.02917536161839962
1731667064.967592,194856,0.037459827959537506
1731667065.082155,195264,0.024849124252796173
1731667065.09793,195312,0.03841715306043625
1731667065.25861,195864,0.04107500612735748
1731667065.265984,195888,0.03584139049053192
1731667065.973303,198432,0.016924109309911728
1731667066.295651,199560,0.16069389879703522
1731667066.4404962,200064,0.15807005763053894
1731667066.939397,201840,0.1096772775053978
1731667067.360236,203328,0.020696327090263367
1731667067.716476,204600,0.10714796185493469
1731667067.777683,204816,0.027782587334513664
1731667068.411679,207072,0.0422004759311676
1731667068.624139,207744,0.029731635004281998
