Wall time,Step,Value
1731576000.928164,240000,-6.205862045288086
1731576090.521316,480000,-3.6987905502319336
1731576185.526359,720000,2.4692304134368896
1731576279.101994,960000,-0.17182911932468414
1731576371.071845,1200000,4.244048595428467
1731576462.7073972,1440000,5.817830562591553
1731576553.268415,1680000,8.172300338745117
1731576647.123727,1920000,60.14696502685547
1731576741.2966678,2160000,82.37784576416016
1731576835.614382,2400000,100.46150970458984
1731576931.732509,2640000,101.99217224121094
1731577026.95204,2880000,46.346675872802734
