Wall time,Step,Value
1731575948.8972821,102072,0.04060392454266548
1731575949.116752,102576,-0.022618072107434273
1731575949.530824,103560,-0.011375288479030132
1731575949.664023,103896,0.008750000968575478
1731575950.2117372,105192,-0.004114722367376089
1731575950.240927,105264,0.010061437264084816
1731575950.506359,105888,-0.010141349397599697
1731575950.5631192,106032,0.02741594985127449
1731575950.776117,106608,-0.02714766189455986
1731575951.1281338,107568,0.023037055507302284
1731575951.147702,107616,-0.002554609440267086
1731575951.203753,107760,0.022964632138609886
1731575951.2260249,107808,0.02651825174689293
1731575951.6487591,108960,0.026773380115628242
1731575951.7307332,109176,0.018113305792212486
1731575951.97229,109824,-0.03572898730635643
1731575952.287637,110664,0.029548630118370056
1731575952.3485818,110832,0.11529937386512756
1731575953.278141,113280,0.04670661315321922
1731575953.353861,113448,0.04994060471653938
1731575953.48955,113688,0.08145519345998764
1731575953.886306,114672,0.13137459754943848
1731575954.011901,115008,0.049936600029468536
1731575954.280482,115704,0.04491737484931946
1731575955.181844,118128,0.10142235457897186
1731575955.2484689,118296,0.03823278099298477
1731575955.631655,119328,0.030206941068172455
1731575955.704525,119520,0.04964885115623474
1731575955.900832,120048,0.08290804177522659
1731575955.938563,120144,0.04797325283288956
1731575956.152381,120696,0.03407221660017967
1731575956.356561,121224,0.018947647884488106
1731575956.7218869,122160,0.030695579946041107
1731575957.002424,122688,0.01721758395433426
1731575957.2663329,123288,0.01568499766290188
1731575957.392142,123576,-0.02496887370944023
1731575957.471154,123768,0.03297366574406624
1731575957.514704,123864,0.021730508655309677
1731575957.915607,124872,0.07419448345899582
1731575958.0626812,125256,0.06131943315267563
1731575958.196325,125616,0.045122358947992325
1731575958.4380941,126240,0.04166656732559204
1731575958.595968,126648,0.05010424554347992
1731575958.6908731,126888,0.011470972560346127
1731575958.752977,127056,0.09523183107376099
1731575959.060062,127872,-0.015148129314184189
1731575959.318767,128568,0.022384164854884148
1731575959.687787,129600,0.05089286342263222
1731575959.77169,129816,0.01591363735496998
1731575959.852845,130032,0.028440065681934357
1731575960.2175748,131016,0.05949055403470993
1731575960.600988,132072,-0.013544734567403793
1731575960.644674,132192,0.03381480276584625
1731575961.2562518,133848,0.023084713146090508
1731575961.282887,133920,-0.028460804373025894
1731575963.349717,139800,-0.008741246536374092
1731575964.4134421,142872,-0.003034221474081278
1731575965.057606,144744,-0.027706781402230263
1731575968.070899,153480,-0.0031204428523778915
1731575968.806554,155616,-0.07291130721569061
1731575968.900061,155880,-0.03308695927262306
1731575970.3747141,160056,0.050680190324783325
1731575970.452611,160272,-0.05876775085926056
1731575970.5367491,160488,0.012736581265926361
1731575971.35746,162744,-0.07367663830518723
1731575973.025779,167328,-0.025683745741844177
1731575974.2722719,170712,-0.08410856127738953
1731575974.497791,171312,-0.0015342989936470985
1731575974.719581,171912,-0.012464221566915512
1731575975.265758,173328,-0.0728209838271141
1731575977.3935418,179232,-0.1178499162197113
1731575979.347135,184680,-0.06023068726062775
1731575979.998404,186504,-0.10836438834667206
1731575980.0711281,186696,-0.08602765947580338
1731575980.335348,187416,-0.010515900328755379
1731575981.108135,189552,-0.011416462250053883
1731575981.32829,190152,-0.1606755554676056
1731575981.7218611,191232,-0.07557272911071777
1731575982.3847182,193032,-0.034429583698511124
1731575982.616771,193680,-0.11292388290166855
1731575982.961868,194592,-0.07066693902015686
1731575983.525026,196032,-0.10940204560756683
1731575983.643873,196344,-0.05755871161818504
1731575984.123112,197616,-0.14553691446781158
1731575984.639391,198984,-0.0674012154340744
1731575984.6934998,199128,-0.06186582148075104
1731575984.775028,199344,-0.0008546635508537292
1731575984.879361,199608,-0.07511688023805618
1731575985.2457118,200592,-0.061909403651952744
1731575985.26558,200640,-0.07826878875494003
1731575985.617366,201600,-0.03757154569029808
1731575985.684864,201768,-0.05944624915719032
1731575985.9335659,202440,-0.057412710040807724
1731575986.459497,203856,0.0007698768749833107
1731575986.585121,204192,-0.1548246443271637
1731575986.716224,204528,-0.08549117296934128
1731575987.223135,205872,-0.10987992584705353
1731575987.5601768,206760,-0.04385925829410553
1731575987.648584,207000,-0.03761127591133118
1731575988.0437062,208056,0.043447550386190414
1731575988.195773,208464,-0.13970215618610382
1731575988.393624,208944,0.017202066257596016
1731575988.8135118,210096,0.0045892708003520966
1731575988.985899,210552,0.015312924981117249
1731575989.0707781,210768,-0.09126224368810654
1731575989.152342,210984,-0.07328450679779053
1731575989.683328,212448,-0.13905362784862518
1731575989.885529,212976,-0.022518934682011604
1731575990.256077,213984,-0.09143855422735214
1731575990.3122308,214128,0.047429006546735764
1731575990.438886,214464,-0.035000644624233246
1731575990.74579,215304,0.05578554421663284
1731575990.9128692,215760,-0.0352526493370533
1731575991.2275531,216624,-0.008361788466572762
1731575991.278721,216744,0.004869488533586264
1731575992.3471549,219384,-0.035074539482593536
1731575992.4094,219552,0.016874447464942932
1731575992.442789,219624,0.06315559148788452
1731575992.901705,220872,0.031909406185150146
1731575993.1630578,221592,0.040704645216464996
1731575994.266054,224400,-0.0456077866256237
1731575995.211464,226920,0.07022128254175186
1731575996.067786,229272,0.019792944192886353
1731575996.2328231,229728,0.09014402329921722
1731575996.358189,230064,0.043309953063726425
1731575997.161927,232248,0.04509938508272171
1731575997.1890078,232320,0.003357294015586376
1731575997.501188,233184,0.021758142858743668
1731575997.5822861,233400,-0.0019335197284817696
1731575998.4236648,235752,0.08773292601108551
1731575998.578326,236184,0.0002411864697933197
1731575998.958004,237240,0.14815585315227509
1731575999.2941592,238176,-0.030298897996544838
1731575999.3297448,238272,0.18131576478481293
1731575999.453253,238608,-0.031389329582452774
1731575999.825422,239568,0.25031909346580505
1731576000.928173,240000,0.13470441102981567
1731576000.962869,240048,0.18726558983325958
1731576001.003723,240120,0.10120455920696259
1731576001.55828,241560,0.08391103148460388
1731576001.689505,241896,0.26109758019447327
1731576001.8099751,242208,0.041494566947221756
1731576001.825129,242232,0.0902651995420456
1731576002.177969,243168,0.20491299033164978
1731576003.162273,245592,0.042778320610523224
1731576003.287552,245904,0.17151938378810883
1731576004.089904,248016,0.15720215439796448
1731576005.066875,250632,0.25125378370285034
1731576005.658935,252288,0.0634513646364212
1731576005.85864,252768,0.17586742341518402
1731576006.689273,255048,0.10930247604846954
1731576006.7774642,255288,0.09996085613965988
1731576006.889226,255480,0.23761217296123505
1731576007.850452,257880,0.16541001200675964
1731576007.981749,258216,0.11474932730197906
1731576009.6899269,263064,0.2809309959411621
1731576010.524375,265416,0.3806983530521393
1731576010.7530072,266040,0.11595533788204193
1731576010.936857,266544,0.17583946883678436
1731576010.967996,266616,0.20751914381980896
1731576011.4611561,267984,0.3430626392364502
1731576012.402364,270576,0.10618394613265991
1731576012.935453,272064,0.09407927095890045
1731576013.4573178,273504,0.2910996675491333
1731576013.4700742,273528,0.3067260980606079
1731576013.879387,274680,0.3195832371711731
1731576013.951225,274872,0.10934719443321228
1731576013.970467,274920,0.19239859282970428
1731576015.047263,277896,0.14209619164466858
1731576015.196476,278304,0.19261279702186584
1731576015.551293,279264,0.2366912066936493
1731576016.080362,280728,0.0810324102640152
1731576016.7570078,282648,0.23756417632102966
1731576017.647986,285120,0.2575483024120331
1731576018.356402,287112,0.12609931826591492
1731576018.6550982,287928,0.202810138463974
1731576018.795228,288312,0.3745308518409729
1731576019.63854,290664,0.2962395250797272
1731576019.710499,290856,0.22578616440296173
1731576019.8663838,291264,0.15785755217075348
1731576020.123285,291960,0.25240880250930786
1731576020.167381,292080,0.3371487259864807
1731576020.646661,293400,0.313359797000885
1731576021.155808,294816,0.2609424591064453
1731576021.225276,295008,0.20042212307453156
1731576021.4155111,295536,0.4073236286640167
1731576022.966176,299832,0.33620041608810425
1731576023.344277,300912,0.40733617544174194
1731576023.81305,302232,0.35310184955596924
1731576025.968867,308304,0.315906822681427
1731576026.606484,310104,0.4725337624549866
1731576026.632737,310176,0.321518212556839
1731576027.3232908,312072,0.21883231401443481
1731576027.37765,312216,0.25557124614715576
1731576027.80798,313344,0.3407040238380432
1731576027.94853,313728,0.376929372549057
1731576028.0848598,314112,0.2631393074989319
1731576028.5977962,315480,0.28887686133384705
1731576028.8434172,316152,0.1998201608657837
1731576029.037468,316680,0.23835745453834534
1731576030.0041358,319272,0.4188078045845032
1731576030.097569,319512,0.29270225763320923
1731576030.57042,320832,0.3556327819824219
1731576031.589002,323568,0.2571227252483368
1731576031.710829,323880,0.20741361379623413
1731576032.226227,325296,0.33450251817703247
1731576033.0213099,327408,0.4088141620159149
1731576033.137153,327720,0.5041675567626953
1731576033.9030788,329808,0.3026525378227234
1731576034.2844958,330840,0.29722893238067627
1731576034.5413818,331560,0.29765355587005615
1731576034.683199,331944,0.3951307535171509
1731576035.277088,333624,0.17513248324394226
1731576035.961462,335544,0.3558042049407959
1731576037.489876,339840,0.4977017641067505
1731576037.7507892,340584,0.3340076506137848
1731576040.305473,347880,0.5348727107048035
1731576041.492507,351240,0.33484992384910583
1731576042.7522922,354840,0.3666429817676544
1731576043.7631319,357744,0.3154362738132477
1731576043.911844,358176,0.5984725952148438
1731576044.572999,360048,0.32910391688346863
