Wall time,Step,Value
1731579390.888163,240000,-11.893266677856445
1731579481.181876,480000,-1.9210280179977417
1731579574.7089121,720000,0.30336007475852966
1731579667.630451,960000,1.0925731658935547
1731579757.668115,1200000,10.040752410888672
1731579849.0980868,1440000,55.600379943847656
1731579941.2880378,1680000,88.27911376953125
1731580035.123716,1920000,93.2031478881836
1731580128.262463,2160000,97.65029907226562
1731580221.9464068,2400000,103.08586120605469
1731580316.787198,2640000,63.32118606567383
1731580411.5412889,2880000,102.79943084716797
1731580506.2103171,3120000,102.88996124267578
1731580602.7456121,3360000,103.01872253417969
1731580698.8221061,3600000,41.04490280151367
1731580793.836986,3840000,102.90208435058594
1731580888.283385,4080000,102.73927307128906
1731580982.612153,4320000,102.85005950927734
1731581076.844152,4560000,102.83734893798828
1731581171.497556,4800000,102.23162841796875
